ProjectType,NamePlateRating,InServiceDate,ProjectStatus,ProjectID,CompletionDate,ProjectCircuitID,Hybrid,SolarPV,EnergyStorageSystem,Wind,MicroTurbine,SynchronousGenerator,InductionGenerator,FarmWaste,FuelCell,CombinedHeatandPower,GasTurbine,Hydro,InternalCombustionEngine,SteamTurbine,Other
NRESPHOTO,3000,NULL,NULL,18918,19:53.0,4207947,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4875,NULL,NULL,18395,51:33.0,4207947,N,4875,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,8/1/2023,NULL,17412,23:33.0,4207947,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,21192,NULL,4300101,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.784,NULL,NULL,20942,35:59.0,4300101,N,8.784,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,23,NULL,NULL,19387,35:04.0,4300105,Y,11.4,11.6,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13,NULL,NULL,20264,45:34.0,4300105,N,13,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,2.25,NULL,NULL,21233,30:11.0,4300201,N,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.376,NULL,NULL,20347,18:55.0,4300202,N,5.376,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,66.6,NULL,NULL,14710,54:28.0,4300205,N,66.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,19176,21:08.0,4300302,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.376,NULL,NULL,19989,09:51.0,4300502,N,5.376,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7,NULL,NULL,20870,23:40.0,4300502,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3625,6/6/2024,NULL,17077,43:57.0,4300603,N,3625,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,20,NULL,NULL,20472,50:39.0,4300802,N,20,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.57,NULL,NULL,19134,22:06.0,4300802,N,13.57,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,6.144,NULL,NULL,21197,45:55.0,4301001,N,6.144,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,21088,44:29.0,4301101,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20272,07:33.0,4301101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20273,13:37.0,4301101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20274,01:10.0,4301101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2500,NULL,NULL,20275,02:51.0,4301101,N,2500,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20276,53:37.5,4301101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,8/15/2023,NULL,15783,49:35.0,4301201,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3625,NULL,NULL,20522,29:02.0,4301301,N,3625,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,20831,38:29.0,4301403,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,20055,07:10.0,4301502,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,22.8,NULL,NULL,20875,32:59.0,4301702,N,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,14,NULL,NULL,20868,55:57.0,4301801,N,14,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,52,NULL,NULL,14033,20:17.0,4301901,N,52,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,6/30/2023,NULL,16830,11:44.0,4302001,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19171,53:33.0,4302001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19172,56:46.0,4302001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,20128,08:29.0,4302206,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20432,21:53.0,4302501,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,7.7,NULL,NULL,20861,54:38.0,4302901,N,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,21262,NULL,4303001,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.66,NULL,NULL,20495,43:36.0,4303001,N,3.66,10,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17536,36:14.0,4303001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17538,58:52.0,4303001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17539,09:06.0,4303001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20447,32:29.0,4303101,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19658,15:08.0,4303101,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19514,45:11.0,4303401,N,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.672,NULL,NULL,21203,NULL,4303401,N,12.672,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18843,06:23.0,4303701,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18844,33:08.0,4303701,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,18582,33:15.0,4303801,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,21190,51:13.0,4303801,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,20663,43:17.0,4303801,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,10/30/2023,NULL,17214,54:04.0,4304201,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1502,12/20/2023,NULL,17215,16:30.0,4304201,N,1502,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,10/30/2023,NULL,17023,46:17.0,4304201,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12,NULL,NULL,20865,38:58.0,4304901,N,12,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.4,NULL,NULL,21200,00:32.0,4304901,N,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,21070,24:34.0,4305301,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16731,54:48.0,4305301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16732,25:07.0,4305301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/30/2023,NULL,16733,52:55.0,4305301,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,1051,NULL,NULL,19902,16:20.0,4305301,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19903,04:45.0,4305301,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.7,NULL,NULL,20932,48:16.0,4306001,N,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,2/28/2023,NULL,15344,46:39.0,4400203,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17755,06:06.0,4400303,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4190,2/28/2024,NULL,17829,48:30.0,4400303,N,4200,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/31/2023,NULL,17770,32:07.0,4400306,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/31/2023,NULL,17771,59:17.0,4400306,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,12/31/2023,NULL,17772,23:17.0,4400306,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,12/31/2023,NULL,17773,36:37.0,4400306,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3984,4/1/2023,NULL,14672,50:38.0,4400503,N,3984,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.2,NULL,NULL,20684,04:17.0,4400603,N,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20913,41:56.0,4401102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20914,46:22.0,4401102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15,NULL,NULL,21229,NULL,4401102,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20903,51:15.0,4401201,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,3400,NULL,NULL,20789,15:28.0,4401201,N,3400,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,65,NULL,NULL,17229,12:51.0,4401201,N,65,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.84,NULL,NULL,20256,29:43.0,4401201,N,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,9.15,NULL,NULL,21086,07:04.0,4401302,N,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,12.6,NULL,NULL,20811,21:53.0,4401503,N,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20165,07:56.0,4401602,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,8/31/2023,NULL,16353,24:05.0,4401602,Y,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,8/31/2023,NULL,16354,48:39.0,4401602,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18850,24:54.0,4402102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4589,NULL,NULL,18851,11:08.0,4402102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20904,20:01.0,4402102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20905,23:42.0,4402102,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20930,14:44.0,4402401,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6,NULL,NULL,20843,07:01.0,4402401,N,6,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,19403,33:05.0,4402901,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,11/30/2023,NULL,15347,04:20.0,4405001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2700,3/1/2023,NULL,15035,13:32.0,4405001,N,2700,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,14097,24:41.0,4405001,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20724,55:33.0,4405001,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,15.93,NULL,NULL,17935,40:18.0,5200104,N,15.93,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,23.04,NULL,NULL,20941,05:55.0,5200111,N,23.04,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21038,54:03.0,5200415,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21039,03:53.0,5200415,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,23.1,NULL,NULL,20801,35:51.0,5200416,N,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5,NULL,NULL,15593,13:48.0,5200416,N,5,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2663,NULL,NULL,19507,36:26.0,5200925,N,3260,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2800,NULL,NULL,21116,41:00.0,5200989,N,2800,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.12,NULL,NULL,18652,49:08.0,5201021,N,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1328,NULL,NULL,18892,08:19.0,5201023,N,1328,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,250,NULL,NULL,19004,30:48.0,5201023,N,250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2750,NULL,NULL,19438,14:16.0,5201023,N,2750,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2400,NULL,NULL,19867,56:45.0,5201418,N,2400,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4171,NULL,NULL,19650,30:15.0,5201418,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3107,NULL,NULL,20168,22:37.0,5201418,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,20171,04:50.0,5201418,Y,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4850,NULL,NULL,20172,16:07.0,5201418,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19464,19:43.0,5201601,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19567,52:17.0,5201601,N,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18094,19:32.0,5201601,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3516,7/21/2023,NULL,17511,24:23.0,5201601,N,3516,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,20518,55:44.0,5201601,N,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,10/15/2023,NULL,17254,33:38.0,5201605,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,250,NULL,NULL,20443,05:09.0,5201605,N,250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,1822,NULL,NULL,20313,34:01.0,5201605,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20651,26:29.0,5201607,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3280,NULL,NULL,19628,56:15.0,5202012,N,3280,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19608,47:24.0,5202012,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19685,32:27.0,5202012,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,19901,14:40.0,5202012,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17373,50:14.0,5202012,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,On Hold,NULL,16220,14:17.0,5202012,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,17522,53:09.0,5202033,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2000,NULL,NULL,18455,20:51.0,5203139,N,2000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,3/31/2023,NULL,16151,02:38.0,5203351,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4763,NULL,NULL,19785,35:29.0,5203352,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19779,28:42.0,5203352,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3425,NULL,NULL,19551,34:55.0,5203462,N,3425,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19506,15:09.0,5203462,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,20813,47:31.0,5203462,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,5.376,NULL,NULL,20619,36:43.0,5203464,N,5.376,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.752,NULL,NULL,21056,46:59.0,5203723,N,10.752,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.448,NULL,NULL,21207,30:04.0,5203834,N,8.448,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.6,NULL,NULL,19069,08:57.0,5203834,N,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,20929,01:37.0,5203908,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,5/15/2023,NULL,16036,11:03.0,5204398,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,3718,NULL,NULL,19904,32:25.0,5204446,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,4687,NULL,NULL,19905,48:05.0,5204446,Y,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4999,NULL,NULL,20033,59:11.0,5204545,N,4999,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,250,NULL,NULL,20674,41:35.0,5204545,N,250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3500,NULL,NULL,20622,37:56.0,5204636,N,3500,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,4710,NULL,NULL,20718,26:47.0,5204782,N,4710,4710,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20450,14:37.0,5204782,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19354,15:47.0,5206335,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,19355,10:41.0,5206335,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,7.6,NULL,NULL,21018,NULL,5206335,Y,7.6,7.6,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,32.256,NULL,NULL,20837,26:59.0,5206529,N,32.256,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.136,NULL,NULL,20629,47:31.0,5206529,N,11.136,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20526,56:23.0,5206529,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20795,22:36.0,5206530,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3125,12/15/2023,NULL,17012,49:38.0,5206530,N,3125,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4918,NULL,NULL,20437,28:30.0,5206631,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18853,09:55.0,5206631,Y,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18854,14:31.0,5206631,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18855,15:36.0,5206631,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
ESS,10000,NULL,NULL,18528,NULL,5208161,N,0,10000,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4980,3/3/2023,NULL,16206,24:35.0,5208161,Y,4980,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,300,NULL,NULL,13495,45:49.0,5208162,N,300,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,3.84,NULL,NULL,17702,39:14.0,5300320,N,3.84,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,19827,14:52.0,5300458,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
BIOGAS,285,NULL,NULL,17575,06:16.0,5300468,N,285,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,5/30/2024,NULL,16253,57:32.0,5300468,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,4/28/2023,NULL,16043,54:46.0,5300601,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,20997,14:04.0,5300601,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2250,NULL,NULL,19529,13:11.0,5300719,N,2250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,250,NULL,NULL,17736,19:12.0,5301111,N,250,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3857,NULL,NULL,15810,44:28.0,5301350,N,3741,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,1.28,NULL,NULL,20279,50:06.0,5301352,N,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13,NULL,NULL,21138,NULL,5301352,N,13,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,8.4,NULL,NULL,17396,58:12.0,5301430,N,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,3600,NULL,NULL,20449,53:03.0,5301431,Y,3600,1600,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.4,NULL,NULL,19619,03:34.0,5301431,N,7.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,9.6,NULL,NULL,20645,41:23.0,5301431,N,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,13.2,NULL,NULL,20623,55:19.0,5301466,N,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4000,NULL,NULL,20555,24:21.0,5301466,N,4000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,21037,21:54.0,5301466,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4550,NULL,NULL,19783,23:33.0,5301466,N,4550,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4988,12/30/2023,NULL,16654,56:37.0,5301572,N,4988,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,21143,32:06.0,5301614,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4950,NULL,NULL,20807,15:03.0,5301615,N,4950,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,19505,00:58.0,5302067,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,5000,NULL,NULL,21004,44:20.0,5302163,Y,5000,3750,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,3900,NULL,NULL,20511,50:44.0,5302240,N,3900,3900,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,2110,NULL,NULL,20187,16:27.0,5302380,N,2110,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,7/1/2024,NULL,17119,46:32.0,5302380,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,21191,57:59.0,5302380,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.8,NULL,NULL,21095,NULL,5302380,N,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,13.4,NULL,NULL,18980,46:44.0,5302381,N,7.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3750,NULL,NULL,19638,31:42.0,5302431,N,3750,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10.248,NULL,NULL,18055,02:19.0,5302528,N,10.248,0,0,0,0,0,0,0,0,0,0,0,0,0
PVESS,19.2,NULL,NULL,19169,27:11.0,5307043,N,7.6,11.6,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18586,45:07.0,5307043,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18587,45:58.0,5307043,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18588,21:42.0,5307043,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,NULL,NULL,18589,42:27.0,5307043,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,11.52,NULL,NULL,21179,28:24.0,5307043,N,11.52,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4828,NULL,NULL,19521,53:05.0,5307080,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,52,NULL,NULL,19566,00:56.0,5307080,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,7/15/2023,NULL,16215,08:53.0,5307080,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,On Hold,NULL,16474,37:06.0,5307080,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,3000,10/31/2023,NULL,14744,35:12.0,5307080,N,3000,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,5000,NULL,NULL,18593,55:32.0,8100206,N,5000,0,0,0,0,0,0,0,0,0,0,0,0,0
CHP,4.2,NULL,NULL,15381,22:14.0,8100418,N,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0
NRESPHOTO,3750,5/15/2023,NULL,16910,40:28.0,8100602,N,3750,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4999,NULL,NULL,20346,NULL,8100602,N,4999,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,4999,NULL,NULL,20375,NULL,8100607,N,4999,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.528,NULL,NULL,20992,24:21.0,8100607,N,6.528,0,0,0,0,0,0,0,0,0,0,0,0,0
NRESPHOTO,7.375,NULL,NULL,18230,05:06.0,8100701,N,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,10,NULL,NULL,14833,42:39.0,8100703,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,7.68,NULL,NULL,20783,58:48.0,8100802,N,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0
RESPHOTO,6.912,NULL,NULL,20348,32:32.0,8101202,N,6.912,0,0,0,0,0,0,0,0,0,0,0,0,0
